	user_instance	user_id
8963	MikeHabegger@politicalscience.social	
8964	cadida@fediscience.org	109303802497333221
8965	xinhan@mas.to	109304241718959630
8966	fionabradley@fediscience.org	109305017509698384
8967	chadlevinson@mastodon.online	109260797139345454
8968	michelefenzl@mastodon.social	109259547225712172
8969	andrewreeves@mastodon.social	154181
8970	raphaelm@journa.host	109297507893167799
8971	PopovaProf@russiaukraine.world	109297771042777212
8972	LPrather@econtwitter.net	109291556764439641
8973	svmiller@mastodon.social	109245513936356341
8974	fhq@mas.to	109304254490559126
8975	astephenson@econtwitter.net	109305370560889362
8976	DrAndrewFlores@mastodon.social	109258725680441107
8977	chadrector@mastodon.online	109260610422002558
8978	michael_p_olson@mastodon.social	109258653864266215
8979	matthindman@mastodon.social	109214618317337869
8980	dov_levin@mastodon.online	109262977137343587
8981	ashleygjovik@mstdn.social	108200574194264236
8982	Liamerivaki@mastodon.social	109259877657580880
8983	BrittanyRLeach@mastodon.world	109298201585516923
8984	james_p_allan@mstdn.social	109260455953448937
8985	ANosthoff@mastodon.social	310400
8986	SibelOktay@mastodon.social	109260030232993715
8987	Clare_Rice_@mastodon.online	109297838544714929
8988	pavlosvas1@sciences.social	109302912574965233
8989	wahlforscher@social.anoxinon.de	109262123817660570
8990	rida@sciences.social	109303927279445026
8991	smotus@mastodon.social	109258521203496670
8992	jaakko@econtwitter.net	109288106815524882
8993	LizaMugge@akademienl.social	109304464461000257
8994	michaelflynn@fosstodon.org	109305757030093938
8995	JasFitzpatrick@mas.to	109297198402589621
8996	NinaReiners@sciences.social	109423078843493486
8997	guygrossman@mastodon.social	109259975139531706
8998	janlo@mastodon.social	108198216134122928
8999	jamesigoewalsh@mastodon.social	109236932607257137
9000	gessler@fediscience.org	109298656594291467
9001	rdanielkelemen@eupolicy.social	109302197157246410
9002	sdpick@mas.to	109301426371120572
9003	darinself@sciences.social	109303461157475029
9004	svencho@mastodon.social	109251393392481830
9005	RyanGrauer@mastodon.social	109258325309513452
9006	conflictgeo@mastodon.social	109259702392325294
9007	Prof_Mirya@mastodon.social	109258180872218201
9008	kumar@sciences.social	109303182846267132
9009	gngeorgarakis@mastodon.social	109259818587559733
9010	tomsclark@mastodon.social	109259807472089978
9011	KyleReedPhD@mastodon.social	109257038659332983
9012	matzefrey@digitalcourage.social	109242345040005424
9013	elifcance@mastodon.online	109296166459562460
9014	sierradavisthomander@sciences.social	109303482342252408
9015	markchand@mastodon.social	109258713442012497
9016	drjennings@mastodon.social	109258612801269356
9017	sumitapahwa@mstdn.social	109263247693412770
9018	maxchervaux@indieweb.social	109301583050580503
9019	dannagal@mastodon.social	109254711371052067
9020	GalenStocking@mastodon.social	109259135854816960
9021	martinottmann@fediscience.org	109299154254175242
9022	twasmegan@mastodon.social	109241376407846725
9023	mirandayaver@mastodon.social	109258027043105017
9024	stevebholt@sciences.social	109280818306349825
9025	timmodel@sciences.social	109301500940782582
9026	michaelgreig@sciences.social	109303006405118132
9027	o_garcia_ponce@mastodon.social	109247775481263315
9028	kamran_hakiman@mastodon.online	109263409635034121
9029	breunig@mstdn.social	109243079781563422
9030	faiwasimon@mastodon.social	109261276383970214
9031	tiagomramalho@mastodon.social	109257140465283903
9032	FrankGootjes@akademienl.social	109303075955262433
9033	LAbdelaaty@mas.to	109302744788132621
9034	StevenMichels@mstdn.social	108193533966567051
9035	poliscisara@mastodon.social	109259756469400211
9036	cobrienudry@fediscience.org	109297247615492691
9037	vicentevalentim@mastodon.online	109261873814771840
9038	ProfHansNoel@mastodon.social	109258663471604134
9039	joechrisp@mastodon.world	109302613243924795
9040	uweremer@fediscience.org	109261951799426565
9041	allisonwkoh@mastodon.social	109309058631349679
9042	sabriciftci@sciences.social	109298941205084762
9043	NathanKalmoe@mastodon.social	109258697260665465
9044	timothysrich@mastodon.sdf.org	109299786281404430
9045	bridgetbarrett@sciences.social	109365666090969355
9046	Mourycatherine@mastodon.social	109259099511925844
9047	williamlallen@mastodon.social	109251297443516747
9048	pedrofrpereira@mastodon.online	109265267412268037
9049	ics_ulisboa@mas.to	109302091610252162
9050	andrew@fediscience.org	109247332975034002
9051	JuanDGut@dair-community.social	109287143900135594
9052	DrKWassel@fediscience.org	109280130141193020
9053	SLdeLange@akademienl.social	109297487769401991
9054	AnneliseR@mastodon.social	109259972488929384
9055	rydgren@sciences.social	109296311112343132
9056	matt_blackwell@mastodon.social	213183
9057	fgilardi@mastodon.social	109245873819159041
9058	alasdairroberts@mastodon.social	109248877176691433
9059	pschuetze@mastodon.social	108140462489609682
9060	retobuergisser@mstdn.social	109265059700154821
9061	Hannahwerner@mastodon.social	109259220158333905
9062	PolComm@mastodon.social	109259532319994957
9063	qrdknpfr@mastodon.online	109278544600070004
9064	emiliano@mastodon.zaclys.com	109291005150139067
9065	stu@mastodon.ie	109290632308320470
9066	TomTheuns@akademienl.social	109290222422668329
9067	greenez@mastodon.scot	109284708139287623
9068	kaiarzheimer@fediscience.org	109287668803842820
9069	thosjleeper@mastodon.social	109236847288987039
9070	M_B_Petersen@fediscience.org	109295817600978578
9071	draliceevans@mastodon.social	109259283801377919
9072	JochenRehmert@norden.social	109296135841127867
9073	hearson@mas.to	109299438595694070
9074	meiners@mastodon.cloud	307856
9075	floriangkern@mastodon.social	109258790469333671
9076	eborbath@econtwitter.net	109295795717315910
9077	matthiess@mastodon.social	109258633637561391
9078	beancook@mastodon.online	109295107367321530
9079	damoncroberts@mastodon.social	109258203779753232
9080	dorssom@sciences.social	109299851290660760
9081	joostvanspanje@mastodon.online	109260822953232047
9082	gsasso@mastodon.social	109243589886841502
9083	BlairWilliams26@aus.social	109279048389501055
9084	terrigivens@mastodonapp.uk	109294425221931594
9085	profmlremmel@mas.to	109260418520189994
9086	marcmartorell@mastodon.online	109263325126657882
9087	dscagle@mastodon.sdf.org	109293182547008280
9088	DrLinaB@mastodon.social	109248560264027442
9089	MedDhiaH@sciences.social	109299527925479775
9090	philliplipscy@fediscience.org	109294708878349426
9091	amilliff@fediscience.org	109263437266315547
9092	prisonrodeo@mastodon.social	109246960082801304
9093	ProfLupton@mastodon.social	109299017580929103
9094	robertlepenies@mastodon.social	106974359153541901
9095	kevintmorris@mastodon.social	109258009540348132
9096	lander@mastodon.green	109296809232378576
9097	FionaAdamson@mastodon.me.uk	109291238872096055
9098	melissabaker@mastodon.social	109258503666529775
9099	AnnaGBusse@mas.to	109292990351747461
9100	VerglPolwi@mastodon.social	109257424478141850
9101	oyvindbs@nerdculture.de	109264385908555547
9102	AngieMaxwell@mastodon.online	109295022500693538
9103	PaulSpicker@sciences.social	109296179809663243
9104	jonmladd@mastodon.social	109258607530345612
9105	q@mastodon.scot	109298107749623441
9106	jochemvnoord@mastodon.social	109244912521798045
9107	jimtwombly@c.im	109293444853441483
9108	howlettm@mastodon.social	109255677802234737
9109	AmritaNarlikar@mastodon.social	109296839378893751
9110	JBGruber@fosstodon.org	109290786298388981
9111	sarangshah@mastodon.social	109264555419910620
9112	JapanProf@mastodon.social	109259977671401889
9113	Carloprato@mastodon.social	108195930545266052
9114	cmhenry_@mas.to	109287790332508125
9115	micastre@mastodon.online	109264401663016734
9116	davegraham@fediscience.org	109263070703557026
9117	RobinLTurnerPhD@mstdn.social	109265245943526582
9118	ScottFAbramson@mastodon.coffee	109292435318888977
9119	stefanmueller@mastodon.social	109259146038899971
9120	argohdes@mastodon.social	109246787093437914
9121	philjones@mastodon.social	109257816647054745
9122	hzbrandenburg@ieji.de	109291409438485489
9123	bschlipphak@fediscience.org	109262633725234538
9124	ioantrifu@mstdn.jp	
9125	flavioazevedo@mastodon.social	109252614982770138
9126	sebkoehle@mastodon.online	109259575299986903
9127	catarinaleao@mastodon.online	109264951674672633
9128	ChrisLamont@mstdn.jp	
9129	percepticon@ioc.exchange	108202224911925226
9130	mattmotta@mastodon.social	109253170726430981
9131	Miweintraub83@econtwitter.net	109291066853805125
9132	thomasvargas@fediscience.org	109288507915006218
9133	carlmc@mas.to	109291983112323327
9134	JessGifkins@mastodon.social	109287473404984240
9135	Prof_BearB@mastodon.social	109258280242302226
9136	waffle@mas.to	109282078401077959
9137	johsvogel@scholar.social	207073
9138	javier_carbonell@econtwitter.net	109291865145905202
9139	BenCrum@mastodon.social	109257291710116368
9140	williamcallison@econtwitter.net	109287993787839743
9141	borisheersink@sciences.social	109292309797749761
9142	fgenovese@mastodon.social	109259005140460288
9143	Emmac@Mastodon.uno	109290411267919625
9144	hanfling@mastodon.social	109259263930506189
9145	VSapiro@mastodon.social	109258436843934015
9146	sandipto@mstdn.social	109269548541793238
9147	mareksteedman@mstdn.social	109286958846855145
9148	mjb@sciences.social	109288743168957561
9149	pierotortola@mastodon.uno	109264284278521711
9150	mysterio@mastodon.com.tr	109261101129188978
9151	egojunk@mstdn.social	109258424044641210
9152	valescal@mastodon.sdf.org	109276397872336479
9153	alesojka@mastodon.green	109290910028360911
9154	mario_angst_sci@fediscience.org	109290133998037849
9155	Jrhopkin@econtwitter.net	109290250191636017
9156	guipeti@sciences.social	109267729088147086
9157	cycheng0615@econtwitter.net	109290964243591516
9158	ortutt@mastodon.social	109251537213359110
9159	MaureenEger@sciences.social	109290279921278567
9160	kamil_bernaerts@fediscience.org	109279635697379263
9161	mattiaguidi@mastodon.uno	109262459273178423
9162	conjugateprior@colliderbias.net	109280574962242163
9163	rebeccagill@mas.to	109289506036984273
9164	jessicacalarco@mastodon.social	109247142687663334
9165	thinkwoodist@econtwitter.net	109313213006456949
9166	se_parkinson@mstdn.social	109287351518860808
9167	miket_32@mastodon.social	109265141024413681
9168	RebeccaBestIR@mstdn.social	109286613347694853
9169	Rkdasgupta@mastodon.lol	
9170	filipe_teles@sciences.social	109285858977985418
9171	jbaughman@mastodon.social	109259175993147769
9172	luciamc@mastodon.online	109276217919445657
9173	TinaJung@mastodon.lol	
9174	tompepinsky@mstdn.social	109285480403328996
9175	baole@fediscience.org	109285027823580017
9176	Marielle_W@mastodon.social	109252833697925922
9177	timoseidl@mastodon.social	108228582041343072
9178	fewohlgemuth@sciences.social	109293670414084305
9179	dmugge@indieweb.social	109252601053146071
9180	devon_cantwell@mastodon.social	109253953007686939
9181	lnachman32@mastodon.social	109257189852046750
9182	amwellstead@mastodon.social	109253496475348680
9183	KiraM@someone.elses.computer	109301988017335741
9184	jeromeysims@mstdn.social	109281102186361454
9185	jamesigoewalsh@mastodon.social	109236932607257137
9186	Maximilian_Mayer@mastodon.social	109248587194780462
9187	mplouffe@scholar.social	58908
9188	LeanneCPowner@mas.to	109258899773044544
9189	triciaolsen@mastodon.social	109259361436757992
9190	tomlouwerse@akademienl.social	109275678746932832
9191	drnikford@mas.to	109260151933105856
9192	mheil@bildung.social	109239474391395557
9193	smaideman@mastodon.social	266675
9194	emmalbriant@mastodon.online	109268645121277210
9195	griverorz@mastodon.social	109258466914113951
9196	SerhatTutkal@fediscience.org	109269264208108185
9197	SamCrawley@scholar.social	108197470135786819
9198	julianschuess@mastodon.online	109269325677159484
9199	ans@ukrainian.network	109392620282114266
9200	colaresi@mastodon.social	109257656628119537
9201	peterlevine@mastodon.sdf.org	109265794422800745
9202	pcmagalhaes@mastodon.social	109255874741253613
9203	brenton_peterson@sciences.social	109269805703778449
9204	kaitclark@mastodon.social	109246203830224088
9205	adanvers@nerdculture.de	109265252290594159
9206	rdhawkins@mastodon.social	109246715934099707
9207	fparente@mstdn.science	109285351438713314
9208	KBhealthmovements@activism.openworlds.info	109273594462241463
9209	debruine@tech.lgbt	108193583759912666
9210	sharoz@scicomm.xyz	109262542387758141
9211	erinomarakunz@fediscience.org	109275093073578544
9212	ttpphd@mastodon.social	109243902422545443
9213	srossit@mastodon.social	109256029036102950
9214	gfrischkorn@mastodon.social	109253019616943594
9215	LeonKroczek@mstdn.social	109281817395354177
9216	jonsutton@scicomm.xyz	109287011427099121
9217	OmidVEbrahimi@mastodon.social	109251491010550075
9218	cruwell@nerdculture.de	109278783128451923
9219	sam@fediscience.org	109264448149083280
9220	pratikb@c.im	109268060041795559
9221	dburin@mastodon.social	109248320320276845
9222	Alain_Content@mastodon.online	109286761278602892
9223	KouMurayama@mastodon.social	109257102395976315
9224	TimVantilborgh@scicomm.xyz	109262106855624222
9225	bianhaan@mastodon.online	109265232800795031
9226	artbox_hill@activism.openworlds.info	109275425524220597
9227	jennawneal@mastodon.social	109252987244564814
9228	Daniel_Heck@mastodon.social	109258916618280284
9229	zpneal@mastodon.social	109252975695909094
9230	ekmiller@fediscience.org	109287460142789290
9231	erinnacland@fediscience.org	109292366433160947
9232	MattCrump@bbs.crumplab.com	
9233	SRHAstraea@mastodon.nz	109283144687016939
9234	manlius@mathstodon.xyz	108203905576933118
9235	TheShrinkette@mastodon.social	240401
9236	FrederikAust@fediscience.org	109276791851564213
9237	jnfrltackett@nerdculture.de	109266199471439096
9238	HelenaPaterson@nerdculture.de	109267452532843986
9239	AliciaForsberg@fediscience.org	109270200510102670
9240	DrMikeStanton@mstdn.social	109286994538882678
9241	hugospiers@mastodon.sdf.org	109287767345307752
9242	PVrticka@mastodon.social	109258225646662568
9243	AndyPerfors@aus.social	109358334615210708
9244	dionhenare@mastodon.nz	109259410097626371
9245	JoranJongerling@mastodon.social	109244426587899179
9246	dsquintana@mastodon.social	109257122448549420
9247	saraincera@mastodon.online	109269146487436084
9248	will_ngiam@fediscience.org	109277354330597945
9249	paolo_papale@scholar.social	108203086570903977
9250	DrLambchop@mastodon.nz	109267888147963293
9251	Gerald@fediscience.org	109273012547078857
9252	kwcooper@fediscience.org	109286952404645428
9253	alelazic@mastodon.social	109246632288844654
9254	PhilippMusfeld@fediscience.org	109288686074195622
9255	uma_karma@fediscience.org	109261229618666254
9256	profsimons@mas.to	109270743596482166
9257	garicgymro@toot.wales	109281748307504067
9258	RyanPBowles@mastodon.social	109246389090070344
9259	jhogeveen@mastodon.online	109266722595966196
9260	borovsky@fediscience.org	109287653861960303
9261	alexconley@qoto.org	
9262	matti@fosstodon.org	109262115995697847
9263	paolo_palma@mastodon.social	109247185181465456
9264	neuro_drqm@mastodon.social	109244953455176737
9265	igutierrez@mastodon.social	109251886904079015
9266	MatthewBJane@mastodon.social	109247928625335719
9267	c_constan@mastodon.social	109294044587722399
9268	cillianmchugh@mastodon.ie	109270815061135240
9269	mjb@sciences.social	109288743168957561
9270	sanjaysrivastava@mas.to	109270595572961105
9271	charanranganath@mastodon.social	109259401953919732
9272	estebanmonte@fosstodon.org	109269840312041277
9273	regretlab@fediscience.org	109264329232464366
9274	drrodebaugh@fediscience.org	109276126210830466
9275	JschleiderPhD@mastodon.social	109246365417627405
9276	vanessabrown@fediscience.org	109263579050165422
9277	ProfASwan@mas.to	109293060808884034
9278	johnfranchak@fediscience.org	109299015185916757
9279	bjbalas@mstdn.social	109291739494330132
9280	mitchprinstein@mstdn.social	109289264622371413
9281	PhilosophicalPsychology@fediscience.org	109292097875447607
9282	joshcorbett@mastodon.social	109254818795514642
9283	siminevazire@mastodon.social	109248139002764218
9284	alexh@fediscience.org	109270243631537843
9285	awaisaftab@mastodon.social	109249252317987436
9286	darbysaxbe@mas.to	109271807214944913
9287	andytonality@mastodonapp.uk	109291186935036588
9288	JohnGuilaran@mastodon.online	109295184113760860
9289	NivReggev@fediscience.org	109264674156792078
9290	NoraSkjerdingstad	
9291	Ayolee@mastodon.scot	109295469770774959
9292	KatyElphinstone@mas.to	108134995645451378
9293	emily@nerdculture.de	109267307968031002
9294	mzloteanu@mastodon.social	109246714032388618
9295	dae@mastodon.online	109266818465272901
9296	VeraK@mastodon.scot	107552822285596292
9297	tracyepton@mastodon.green	109281653497495216
9298	bakerdh@fediscience.org	109247685896997983
9299	driankellar@fediscience.org	109263833902474258
9300	drtifftaft@nerdculture.de	109285154737594108
9301	aidanhorner@fediscience.org	109291405292181528
9302	esdalmaijer@mastodon.online	109296984439112932
9303	shaneomara@mstdn.science	109291186919179055
9304	CoralieChevallier@fediscience.org	109292719883948299
9305	martin_hebart@fediscience.org	109290980419230092
9306	altaypsyguy@c.im	109296074569734569
9307	Cwilsonpsych@mas.to	109264544200889598
9308	saschamiller@mastodonapp.uk	109291232079746549
9309	meyerthomas@fediscience.org	109265036206410321
9310	wdebaene@fediscience.org	109289899063494437
9311	barbosa@mastodon.social	109247217005508525
9312	joseph_bulbulia@mathstodon.xyz	109330507334561792
9313	drbjork@scholar.social	33504
9314	DrSJW@mas.to	109296567400393423
9315	merelvg@fediscience.org	109292656305360013
9316	MichaelJBernstein@mastodon.social	109248734198675195
9317	oyvindhalsoy@scholar.social	108197479714049813
9318	achterbrain@mastodon.social	109268717706305461
9319	maureenritchey@mstdn.social	109260569382571069
9320	markhenick@mstdn.social	109291839774557667
9321	A_Ferry@mas.to	109244834366537530
9322	b_m_hughes@mastodon.ie	109274670600211885
9323	julie3dharris@mastodon.scot	109293363590807117
9324	kairuggeri@mas.to	109291912816848295
9325	rei_akaishi@mstdn.social	109268872303714236
9326	brianxu@qoto.org	
9327	Jason_Power@mastodon.social	109259578307578057
9328	mcarondiotte@mastodon.social	109258733090629381
9329	JeffreyRStevens@fediscience.org	109263072467642734
9330	suzyjstyles@toot.community	109289121881020325
9331	openscience@mastodon.social	559242
9332	kellywolfe@mastodon.scot	109297322546038118
9333	mcxfrank@nerdculture.de	109285717461303786
9334	martinlangcz@mstdn.social	109270531045581911
9335	dtitone@mstdn.social	109265938101493665
9336	manybabies@nerdculture.de	109263731855853623
9337	MeredithSchmehl@mas.to	109288684137494403
9338	Karampbell@mas.to	109263197825320437
9339	Justin_Lind@vis.social	109291727082934778
9340	bwyble@mastodon.social	462985
9341	SinCityMemory@mastodon.social	109246854702534572
9342	satrevik@mastodon.social	1076441
9343	felicia@mastodon.online	109268658017283457
9344	tedpavlic@mas.to	109272664941898214
9345	jverhell@qoto.org	
9346	samhforbes@scholar.social	108197135782685580
9347	LNBeadleston@fediscience.org	109294200328405018
9348	MagicTony@mastodon.world	109286008559379254
9349	matan@c.im	109261729403341689
9350	veronicayan@mstdn.social	109275534893751485
9351	SNL_Luebeck@mstdn.social	109264509901512943
9352	annayahprosser@mstdn.social	109252990252956610
9353	tiana@fediscience.org	109297451028363250
9354	oscarkjell@mastodon.online	109261319130965146
9355	utek@fediscience.org	109252240288954501
9356	mahelmich@mastodon.online	109267500351324664
9357	timothybeechey@fediscience.org	109297401535824197
9358	JTPeterson@mstdn.science	109311186606951672
9359	MiriForbes@mstdn.social	109289126570142950
9360	jplougheed@mastodon.social	109254196072496524
9361	BenediktEhinger@scholar.social	108137129494757800
9362	idoshal@fediscience.org	109291346054264725
9363	ajamesgreen@mastodon.social	108369498063051845
9364	Iris@scholar.social	56029
9365	gpwilliams@fediscience.org	109286301484429834
9366	dggoldst@hci.social	109247443931801618
9367	ArranReader@scholar.social	58276
9368	IsobelAC_SLT@toot.wales	109285039933859777
9369	mariawimber@fediscience.org	109296255947716255
9370	jeremyeberle@scicomm.xyz	109292036949310906
9371	flavioazevedo@mastodon.social	109252614982770138
9372	auditoryJoel@mastodon.social	109248756401581240
9373	alexlfrancis@fediscience.org	109275339078866243
9374	siobhangriffin@mastodon.ie	109262855202564078
9375	pleon@fediscience.org	109294595417769094
9376	hcp4715@mastodon.online	109264096417872168
9377	janderz8@mastodon.social	109247820766440512
9378	CorrieWilliams@aus.social	109282765166177802
9379	BradKing_LMN@mastodon.online	109269259723701823
9380	AnneCleary@mstdn.social	109260223315559632
9381	Neurograce@mastodon.online	108204993675244770
9382	garymarcus@sigmoid.social	109299078260826459
9383	arshiya@fediscience.org	109283564317556958
9384	juliafstrand@mastodon.online	109257983391794629
9385	JamieLarsH@mastodon.online	109261077914805854
9386	MikeyPasek@mastodon.social	109252872287617539
9387	cmadan@scholar.social	42447
9388	kiante@nerdculture.de	109269617487070831
9389	MNiemivirta@fediscience.org	109275285878016007
9390	ChristophB@fediscience.org	108196998001333918
9391	schultem@scicomm.xyz	109246084031628035
9392	MarcCoutanche@mstdn.social	109286519397952715
9393	mbloechl@scicomm.xyz	109291863662754758
9394	jlang@mastodon.social	269330
9395	andrewathan@nerdculture.de	109267336101009594
9396	jeffgreene@mastodon.social	109257023563767118
9397	NeuroVR@fediscience.org	109268082536243893
9398	aidangcw@mastodon.social	109245959261001941
9399	nicolegrand@mastodon.social	362529
9400	agoldenberg@mastodon.social	109252838411071897
9401	cconrymurray@fediscience.org	109286420788162693
9402	DrMeltemYucel@mastodon.social	109253431542069281
9403	momentumyy@nerdculture.de	109265528113688786
9404	brainclinics@mstdn.science	109296410073161263
9405	LPenke@fediscience.org	109280453450202223
9406	EmmaHendersonRR@scicomm.xyz	109296240686633278
9407	enganhifa@mstdn.social	109277078868709713
9408	LewendM@mastodon.social	109257743235227749
9409	Danielhochstrasser@aus.social	109302450654074767
9410	Drmowinckels@fosstodon.org	109291984052921704
9411	fiery@nerdculture.de	109296729666649043
9412	austin@fediscience.org	109298338169803280
9413	CharlieRioux@fediscience.org	109300229737233979
9414	tmb5360@mastodon.social	109252032692951529
9415	cnsyoung@fediscience.org	109274872680671125
9416	ElineVG@fosstodon.org	109263963818176188
9417	frankgarcea@mstdn.science	109298378367301430
9418	JohnZelenski@nerdculture.de	109265936416617996
9419	rebekahgelpi@fediscience.org	109300085182668135
9420	mariawimber@fediscience.org	109296255947716255
9421	lace@vis.social	109249863870912325
9422	rmrahal@nerdculture.de	109258057255505777
9423	britdavidson@scicomm.xyz	109296033011367782
9424	briemreid@fediscience.org	109292255473260787
9425	Dr_A@mastodonapp.uk	109290810365396862
9426	BrilliantlyDiverse@mastodon.social	108271271864350088
9427	danbirman@fediscience.org	109280935190552376
9428	UlrikeHahn@fediscience.org	109301127580127072
9429	camillaelphick@mastodon.online	109296463922133170
9430	bpitchford@mstdn.science	109303771047918642
9431	daryloconnor@fediscience.org	109291538612015352
9432	K_A_Baker@mstdn.science	109276815124751265
9433	Vflaudias@sciences.re	
9434	alfredospagna@mas.to	109289831327149465
9435	volcicr@mastodon.online	109262559001275833
9436	OndrejZika@mastodon.online	109269372198323928
9437	Marc_M_Andersen@fediscience.org	109297823079700059
9438	jonsimons@mstdn.social	109263780166250863
9439	koszalkowska@mas.to	109301511710469496
9440	Sacha_Altay@mastodon.social	109259489876683983
9441	Saeedeh@qoto.org	
9442	jlaferton@fediscience.org	109270524130416568
9443	leovarnet@qoto.org	
9444	the_paperback_psychologist@mastodon.scot	109292866122099672
9445	edahlen@fediscience.org	109286399839406389
9446	kkopiske@scholar.social	108196688331705581
9447	ManikyaAlister@aus.social	109264879221983392
9448	David_Baranger@fediscience.org	108200720904191719
9449	EScetera@mastodon.online	109297325777004455
9450	CorneliaWeise@scicomm.xyz	109290825088127949
9451	JPinaSanchez@sciences.social	109298135598814506
9452	antoinecoutrot@mas.to	109307594583604063
9453	marekmcgann@mas.to	109304040016611615
9454	alexandra_pike@mastodon.online	109263782417484642
9455	paulbloom@mas.to	109283371085995802
9456	toddhorowitz@fediscience.org	109287326952023957
9457	ryanlei@fediscience.org	109297689980234658
9458	ComparativeCognition@fediscience.org	109303917082371618
9459	BernhardSpitzer@mastodon.online	109263952215640063
9460	connairrussell@mastodon.online	109299013600174750
9461	Creativity@fediscience.org	109290430547122070
9462	zogmaister@mas.to	109307925711875808
9463	adwojcik@sciences.social	109299406250636751
9464	Bettyslai@mastodon.online	109299658088819259
9465	Schuetze@fediscience.org	109297407873123468
9466	MemphisPhilosopher@c.im	109308849530843917
9467	flxhlzmstr@scicomm.xyz	109293341042336169
9468	kav@fediscience.org	109300971215456661
9469	renordquist@akademienl.social	109274129129018331
9470	ajquinn@fediscience.org	109298373874977270
9471	yana@mas.to	109313031854405013
9472	marklaubach@mastodon.social	109257555774753441
9473	cmolho@mastodon.online	109268770547807579
9474	dhernaus@fediscience.org	109307533868842030
9475	hansijzerman@sciences.social	109295126797343329
9476	gaiamolinaro@qoto.org	
9477	clinicalneuro@mstdn.social	109252722945991413
9478	paulabarea@mas.to	109308516820763578
9479	dp_moriarity@fediscience.org	109299119667438810
9480	gih@c.im	109243402556519440
9481	saraemilyburke@fosstodon.org	109260012649221027
9482	mcd@mastodon.social	872476
9483	bodhidave@mstdn.social	109288943650087697
9484	andrewsmith@mastodon.online	109263692946411413
9485	JasonCantone@mastodon.social	109299816797016235
9486	daleyrb@fediscience.org	109299794510066805
9487	sophiebarton@mastodon.social	109310238010975029
9488	milenamr@mas.to	109311820285587415
9489	annajfinley@fediscience.org	109299174089477305
9490	neuranna@mstdn.science	109317209315411559
9491	MorganKikkawa@fediscience.org	109312405285640442
9492	milfont@mastodon.nz	109316666947645772
9493	wouterpoortinga@mastodon.social	109252294337269013
9494	DrJLCLee@mastodon.green	109264785656885082
9495	sumedhrao@mastodonapp.uk	109301966360051831
9496	jul_dugre@mastodon.online	109264592945771753
9497	Lizzy_Simpson@mastodon.online	109298507938300243
9498	lukaswallrich@sciences.social	109313835684308230
9499	rossmcintosh@mindly.social	109315601064210623
9500	peircej@fediscience.org	109313597212777631
9501	Jessa@mas.to	109292439532451410
9502	jenperillo@mastodon.social	109288720283514931
9503	ChrisJKelly@mas.to	109312925115409148
9504	wobir@mastodon.nu	109318853258892801
9505	K_J_Burnell@mas.to	109319588361995730
9506	davidmccormack@mastodon.ie	109292290939526936
9507	xinkaidu@mastodon.social	109256302677023900
9508	Aurelio_Bruno@fediscience.org	109318589390859815
9509	marcpabst@fediscience.org	109292414629672495
9510	Hirstrj@fediscience.org	109318968700916408
9511	echo@vis.social	98
9512	boutsenl@mastodon.online	109265661112698758
9513	boutsenl@mastodon.online	109265661112698758
9514	stevemaren@mastodon.social	109247638361263634
9515	eitan@mstdn.social	109270284577310885
9516	AedanLi@fediscience.org	109261344106418544
9517	jeremyRmanning@mas.to	109262203911048018
9518	drbex@mastodon.nz	109284953696102065
9519	vic@fediscience.org	109283761223381265
9520	TabithaLamberth@mindly.social	109317598004708203
9521	eddiehj@mas.to	109305215702543449
9522	jeromeprado@fediscience.org	109264891387069313
9523	b_j_griffiths@fediscience.org	109303142405050655
9524	J_A_Quent@fediscience.org	109299886245809471
9525	tobiasstaudigl@mastodon.online	109264078664010063
9526	antoniahamilton@nerdculture.de	109262328002916449
9527	vborghesani@scholar.social	108199371584924154
9528	NeuroLeyla@mstdn.social	109284920717515063
9529	SebastianSHorn@mastodon.online	109276176749771825
9530	paperbag1@mastodon.social	109253632453306746
9531	meganchapman@mastodon.social	109245360235132937
9532	Rolandimhoff@mastodon.online	108208083253111080
9533	kateslade@qoto.org	
9534	gabrock94@fosstodon.org	109267553832255914
9535	peterakirk@mastodon.online	109264145628560783
9536	helenagellersen@fediscience.org	109302906772892719
9537	paulgribble@fediscience.org	109263612216059564
9538	CandiceMMills@fediscience.org	109320219569149947
9539	GordonFeld@fediscience.org	109302408889191828
9540	cerw@fediscience.org	109299524783270251
9541	h_shawberry@qoto.org	
9542	liu_thorsten@tech.lgbt	108271180207245281
9543	MCSeto@mastodon.social	109264885494444201
9544	KaiEpstude@akademienl.social	109292668949524063
9545	zsuzsakaldy@fediscience.org	109288913329480396
9546	blam3@noc.social	109297212364200458
9547	ChaffeePsych@mastodon.social	109245961326640035
9548	leesplez@fediscience.org	109325332356459520
9549	nadira@zirk.us	109326773309765213
9550	matkau@mastodon.online	109263918136048212
9551	gershbrain@fediscience.org	109324431298997842
9552	DeStefani@bayes.club	109325822715118539
9553	profgaelle@hci.social	109303922388253522
9554	JesseRissman@mas.to	109312255033870171
9555	kbeckerblease@fediscience.org	109327042560968217
9556	gavin_mullin@mstdn.social	109327960349609271
9557	MatthiasNau@fediscience.org	109298119229183569
9558	AmyJimenez@mstdn.social	109276267115393797
9559	ZHANGMengya@fediscience.org 	
9560	psychologician@fediscience.org	109260619556572067
9561	benambridge@mastodon.social	109255947867356178
